,Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume,sentiment
169,2015-03-05,159.86,161.5,159.703,161.18,3791660.0,0.0,1.0,135.04408511015725,136.4294992198823,134.91145705209206,136.15917451554574,3791660.0,-9.0
170,2015-03-06,160.19,161.44,158.06,158.5,4540174.0,0.0,1.0,135.32285746150436,136.37881333781922,133.5235086482638,133.89520511672666,4540174.0,-2.0
171,2015-03-09,158.2,161.15,158.2,160.77,5193874.0,0.0,1.0,133.64177570641104,136.13383157451418,133.64177570641104,135.81282098811442,5193874.0,-1.0
172,2015-03-10,159.6,160.23,157.81,157.81,4600968.0,0.0,1.0,134.82444628788372,135.3566480495464,133.31231747300086,133.31231747300086,4600968.0,-10.0
173,2015-03-11,158.57,159.14,155.935,156.8,5709290.0,0.0,1.0,133.95433864580022,134.43585452539983,131.72838365852851,132.45910512493842,5709290.0,-8.0
174,2015-03-12,156.27,158.72,156.27,157.98,4567346.0,0.0,1.0,132.01137983338091,134.08105335095806,132.01137983338091,133.45592747217964,4567346.0,-9.0
175,2015-03-13,157.46,157.52,153.4,154.28,6063970.0,0.0,1.0,133.01664982763265,133.06733570969578,129.58690514136194,130.3302980782876,6063970.0,6.0
176,2015-03-16,155.05,157.09,154.8,157.08,3749638.0,0.0,1.0,130.98076689809758,132.70408688824344,130.7695757228346,132.69563924123295,3749638.0,-7.0
177,2015-03-17,156.2,157.29,155.37,156.96,3311792.0,0.0,1.0,131.95224630430724,132.87303982845378,131.25109160243417,132.5942674771067,3311792.0,1.0
178,2015-03-18,156.85,160.7,155.8,159.81,5738466.0,0.0,1.0,132.50134335999098,135.7536874590408,131.61434042388652,135.00184687510463,5738466.0,-2.0
179,2015-03-19,159.7,160.92,158.81,159.81,3878559.0,0.0,1.0,134.9089227579889,135.93953569327223,134.1570821740527,135.00184687510463,3878559.0,4.0
180,2015-03-20,160.95,163.0,160.35,162.88,9006417.0,0.0,1.0,135.96487863430377,137.6966462714602,135.45801981367265,137.59527450733395,9006417.0,-5.0
181,2015-03-23,162.77,165.35,162.73,164.63,5929927.0,0.0,1.0,137.50235039021823,139.68184331893215,137.46855980217615,139.07361273417482,5929927.0,-3.0
182,2015-03-24,164.79,164.89,162.9,163.0,4336706.0,0.0,1.0,139.2087750863431,139.2932515564483,137.612169801355,137.6966462714602,4336706.0,-1.0
183,2015-03-25,163.08,163.08,159.2,159.2,5428730.0,0.0,1.0,137.76422744754436,137.76422744754436,134.48654040746297,134.48654040746297,5428730.0,-1.0
184,2015-03-26,159.27,161.25,158.91,160.59,4396024.0,0.0,1.0,134.54567393653662,136.21830804461936,134.24155864415792,135.66076334192508,4396024.0,1.0
185,2015-03-27,160.79,160.9,159.23,160.4,3477826.0,0.0,1.0,135.82971628213548,135.9226403992512,134.51188334849448,135.50025804872524,3477826.0,5.0
186,2015-03-30,161.31,163.6,161.25,162.67,4138018.0,0.0,1.0,136.2689939266825,138.20350509209132,136.21830804461936,137.4178739201131,4138018.0,3.0
187,2015-03-31,161.08,162.33,160.4,160.5,4255158.0,0.0,1.0,136.07469804544056,137.13065392175542,135.50025804872524,135.58473451883043,4255158.0,8.0
188,2015-04-01,160.23,160.62,158.39,159.18,3700791.0,0.0,1.0,135.3566480495464,135.6861062829567,133.8022809996109,134.46964511344194,3700791.0,5.0
189,2015-04-02,159.52,162.54,158.89,160.45,4671578.0,0.0,1.0,134.75686511179958,137.30805450897628,134.22466335013686,135.54249628377784,4671578.0,3.0
190,2015-04-06,159.69,162.8,158.702,162.04,3465681.0,0.0,1.0,134.90047511097842,137.52769333124982,134.06584758633912,136.88567215845038,3465681.0,9.0
191,2015-04-07,161.67,163.84,161.62,162.07,3147966.0,0.0,1.0,136.57310921906117,138.4062486203438,136.53087098400857,136.91101509948192,3147966.0,-5.0
192,2015-04-08,161.72,163.55,161.01,161.85,2524323.0,0.0,1.0,136.61534745411376,138.16126685703875,136.0155645163669,136.72516686525051,2524323.0,-1.0
193,2015-04-09,161.7,162.47,160.72,162.34,2263490.0,0.0,1.0,136.5984521600927,137.2489209799027,135.77058275306186,137.13910156876594,2263490.0,-10.0
194,2015-04-10,162.34,163.33,161.25,162.86,2515603.0,0.0,1.0,137.13910156876594,137.97541862280733,136.21830804461936,137.57837921331293,2515603.0,-5.0
195,2015-04-13,162.37,164.0,162.36,162.38,3868911.0,0.0,1.0,137.1644445097975,138.5414109725121,137.155996862787,137.17289215680802,3868911.0,-6.0
196,2015-04-14,162.42,162.7352,160.79,162.3,2719287.0,0.0,1.0,137.20668274485007,137.47295257862166,135.82971628213548,137.10531098072389,2719287.0,-3.0
197,2015-04-15,162.63,164.96,162.5,164.13,3498756.0,0.0,1.0,137.384083332071,139.35238508552195,137.27426392093423,138.65123038364882,3498756.0,2.0
198,2015-04-16,163.31,163.98,162.54,163.13,3136947.0,0.0,1.0,137.9585233287863,138.52451567849104,137.30805450897628,137.80646568259695,3136947.0,-3.0
199,2015-04-17,161.75,161.86,160.03,160.67,4308880.0,0.0,1.0,136.64069039514533,136.73361451226106,135.18769510933606,135.7283445180093,4308880.0,7.0
200,2015-04-20,162.1,166.64,161.9,166.16,9609204.0,0.0,1.0,136.93635804051348,140.7715897832891,136.7674051003031,140.36610272678422,9609204.0,-8.0
201,2015-04-21,166.07,167.38,164.05,164.26,9683592.0,0.0,1.0,140.29007390368955,141.39671566206752,138.5836492075647,138.76104979478558,9683592.0,7.0
202,2015-04-22,164.39,166.0,162.89,165.36,4024674.0,0.0,1.0,138.8708692059223,140.2309403746159,137.6037221543445,139.6902909659427,4024674.0,9.0
203,2015-04-23,165.23,171.91,165.14,170.24,8230392.0,0.0,1.0,139.58047155480594,145.22349975783266,139.50444273171126,143.81274270707598,8230392.0,8.0
204,2015-04-24,170.23,170.85,168.74,169.78,3888439.0,0.0,1.0,143.80429506006544,144.32804917471762,142.54559565549812,143.4241509445921,3888439.0,7.0
205,2015-04-27,170.89,171.49,170.3,170.73,3166588.0,0.0,1.0,144.36183976275967,144.86869858339085,143.8634285891391,144.2266774105914,3166588.0,-7.0
206,2015-04-28,170.83,174.69,170.02,173.92,5816308.0,0.0,1.0,144.3111538806966,147.5719456267569,143.62689447284455,146.92147680694697,5816308.0,4.0
207,2015-04-29,173.4,175.1303,172.8,174.4,4517190.0,0.0,1.0,146.48219916239995,147.94389552463008,145.97534034176888,147.3269638634519,4517190.0,-7.0
208,2015-04-30,173.77,174.28,170.3,171.29,5062613.0,0.0,1.0,146.7947621017892,147.2255920993257,143.8634285891391,144.69974564318048,5062613.0,-5.0
209,2015-05-01,173.2,174.0,172.42,173.67,3312052.0,0.0,1.0,146.3132462221896,146.98905798303113,145.6543297553691,146.710285631684,3312052.0,-8.0
210,2015-05-04,174.47,176.3,173.7,173.97,4023850.0,0.0,1.0,147.38609739252553,148.93201679545052,146.73562857271554,146.96371504199956,4023850.0,2.0
211,2015-05-05,173.51,174.23,171.96,173.08,3593465.0,0.0,1.0,146.57512327951568,147.18335386427304,145.26573799288525,146.21187445806342,3593465.0,6.0
212,2015-05-06,172.9,174.05,168.86,170.05,3610900.0,1.3,1.0,147.17641641114156,148.15532259317055,143.73747643253537,144.75043152524358,3610900.0,0.0
213,2015-05-07,169.63,171.98,169.04,170.99,2472627.0,0.0,1.0,144.39291796311127,146.3932914655184,143.8906965305921,145.55058092620644,2472627.0,0.0
214,2015-05-08,172.94,173.33,172.24,172.68,3092599.0,0.0,1.0,147.2104653218208,147.54244220094367,146.61460938493357,146.98914740240556,3092599.0,1.0
215,2015-05-11,172.65,172.99,170.86,171.12,2661030.0,0.0,1.0,146.96361071939614,147.2530264601699,145.43992196649882,145.66123988591406,2661030.0,2.0
216,2015-05-12,170.55,171.4899,168.84,170.55,2961739.0,0.0,1.0,145.17604290873447,145.9761071874206,143.72045197719572,145.17604290873447,2961739.0,-2.0
217,2015-05-13,171.24,172.74,170.75,172.28,2457521.0,0.0,1.0,145.76338661795188,147.0402207684245,145.34628746213082,146.64865829561288,2457521.0,-4.0
218,2015-05-14,173.5,174.4,173.22,174.05,2438669.0,0.0,1.0,147.6871500713306,148.45325056161414,147.44880769657567,148.15532259317055,2438669.0,1.0
219,2015-05-15,173.91,174.41,172.6,173.26,2916115.0,0.0,1.0,148.0361514057931,148.46176278928397,146.92104958104701,147.48285660725497,2916115.0,-6.0
220,2015-05-18,173.44,173.49,172.3,173.06,1970630.0,0.0,1.0,147.63607670531167,147.67863784366077,146.66568275095253,147.31261205385863,1970630.0,2.0
221,2015-05-19,172.97,173.75,171.93,173.48,2523002.0,0.0,1.0,147.23600200483025,147.899955763076,146.35073032716926,147.67012561599094,2523002.0,-7.0
222,2015-05-20,173.33,174.44,172.46,173.76,2300693.0,0.0,1.0,147.54244220094367,148.48729947229342,146.8018783936696,147.90846799074586,2300693.0,-7.0
223,2015-05-21,173.32,174.14,173.035,173.34,2295590.0,0.0,1.0,147.53392997327387,148.23193264219887,147.29133148468406,147.55095442861352,2295590.0,-3.0
224,2015-05-22,173.04,173.39,172.19,172.22,2849692.0,0.0,1.0,147.29558759851895,147.5935155669626,146.57204824658453,146.59758492959395,2849692.0,1.0
225,2015-05-26,172.11,172.12,169.13,170.13,3848738.0,0.0,1.0,146.50395042522595,146.5124626528958,143.9673065796204,144.8185293466021,3848738.0,4.0
226,2015-05-27,171.16,172.48,170.49,172.0,2764378.0,0.0,1.0,145.6952887965933,146.81890284900922,145.12496954271558,146.41031592085795,2764378.0,9.0
227,2015-05-28,171.45,171.84,170.66,171.71,1731372.0,0.0,1.0,145.94214339901805,146.2741202781409,145.26967741310247,146.1634613184333,1731372.0,-5.0
228,2015-05-29,171.35,171.35,169.65,169.65,4091431.0,0.0,1.0,145.85702112231985,145.85702112231985,144.4099424184509,144.4099424184509,4091431.0,6.0
229,2015-06-01,170.21,171.04,169.03,170.18,2985479.0,0.0,1.0,144.88662716796068,145.59314206455548,143.88218430292224,144.86109048495126,2985479.0,8.0
230,2015-06-02,169.66,170.45,168.43,169.65,2571762.0,0.0,1.0,144.41845464612072,145.0909206320363,143.37145064273318,144.4099424184509,2571762.0,7.0
231,2015-06-03,170.5,171.5601,169.63,169.92,2131031.0,0.0,1.0,145.1334817703854,146.03586302566274,144.39291796311127,144.63977256553596,2131031.0,-5.0
232,2015-06-04,169.53,170.6,167.93,168.38,3079334.0,0.0,1.0,144.3077956864131,145.21860404708357,142.94583925924238,143.3288895043841,3079334.0,2.0
233,2015-06-05,168.25,168.9103,167.2,167.4,3100505.0,0.0,1.0,143.2182305446765,143.78029293771453,142.3244466393457,142.494691192742,3100505.0,0.0
234,2015-06-08,167.17,167.28,165.02,165.34,3758726.0,0.0,1.0,142.29890995633622,142.39254446070422,140.4687810073255,140.74117229275961,3758726.0,-9.0
235,2015-06-09,165.34,166.02,163.37,165.68,3395901.0,0.0,1.0,140.74117229275961,141.32000377430722,139.06426344180565,141.03058803353343,3395901.0,8.0
236,2015-06-10,166.49,169.39,166.06,168.92,4680545.0,0.0,1.0,141.72007847478866,144.18862449903563,141.3540526849865,143.78854979855424,4680545.0,-6.0
237,2015-06-11,169.26,170.44,168.54,168.78,3464013.0,0.0,1.0,144.07796553932803,145.08240840436648,143.4650851471012,143.66937861117682,3464013.0,9.0
238,2015-06-12,168.23,168.3,166.69,166.99,3065085.0,0.0,1.0,143.20120608933686,143.2607916830256,141.89032302818498,142.14568985827952,3065085.0,5.0
239,2015-06-15,165.33,166.44,164.25,166.26,4245657.0,0.0,1.0,140.73266006508985,141.67751733643956,139.81333947674958,141.52429723838284,4245657.0,3.0
240,2015-06-16,166.33,167.4,165.91,166.84,3249842.0,0.0,1.0,141.58388283207157,142.494691192742,141.22636926993925,142.01800644323225,3249842.0,5.0
241,2015-06-17,167.0,167.8476,166.1,167.17,2862993.0,0.0,1.0,142.1542020859493,142.87569850324303,141.38810159566574,142.29890995633622,2862993.0,3.0
242,2015-06-18,167.05,168.72,167.05,168.25,3330864.0,0.0,1.0,142.1967632242984,143.6183052451579,142.1967632242984,143.2182305446765,3330864.0,-3.0
243,2015-06-19,167.62,168.42,166.77,166.99,7072020.0,0.0,1.0,142.681960201478,143.36293841506338,141.95842084954353,142.14568985827952,7072020.0,-6.0
244,2015-06-22,167.65,168.34,167.2,167.73,2335796.0,0.0,1.0,142.70749688448743,143.29484059370486,142.3244466393457,142.77559470584598,2335796.0,3.0
245,2015-06-23,168.38,169.97,167.57299999999998,168.62,3701637.0,0.0,1.0,143.3288895043841,144.68233370388506,142.64195273142985,143.53318296845973,3701637.0,-2.0
246,2015-06-24,168.71,168.84,166.8301,166.97,3548079.0,0.0,1.0,143.6097930174881,143.72045197719572,142.00957933783909,142.12866540293987,3548079.0,-6.0
247,2015-06-25,167.8,168.13,166.08,166.08,2408780.0,0.0,1.0,142.83518029953473,143.1160838126387,141.37107714032615,141.37107714032615,2408780.0,-10.0
248,2015-06-26,166.23,166.8116,165.23,165.46,8945485.0,0.0,1.0,141.4987605553734,141.99383171664996,140.64753778839165,140.84331902479747,8945485.0,-4.0
249,2015-06-29,163.92,165.35,162.89,162.97,3314679.0,0.0,1.0,139.53243596364558,140.74968452042947,138.65567651365436,138.7237743350129,3314679.0,6.0
250,2015-06-30,163.99,164.0,162.12,162.66,3597288.0,0.0,1.0,139.59202155733428,139.60053378500413,138.00023498307849,138.4598952772486,3597288.0,-10.0
251,2015-07-01,163.97,165.61,163.6,164.49,3214547.0,0.0,1.0,139.57499710199468,140.97100243984474,139.26004467821144,140.0176329408252,3214547.0,-1.0
252,2015-07-02,165.05,165.32,164.42,165.09,2852696.0,0.0,1.0,140.49431769033495,140.72414783742002,139.95804734713644,140.52836660101423,2852696.0,2.0
253,2015-07-06,163.83,165.23,163.52,164.73,3079782.0,0.0,1.0,139.45582591461724,140.64753778839165,139.19194685685292,140.22192640490078,3079782.0,-6.0
254,2015-07-07,164.94,165.35,162.2317,165.0,3549861.0,0.0,1.0,140.40068318596695,140.74968452042947,138.09531656615033,140.45175655198582,3549861.0,-5.0
255,2015-07-08,164.0,164.94,162.68,163.16,2776286.0,0.0,1.0,139.60053378500413,140.40068318596695,138.47691973258824,138.88550666073948,2776286.0,-10.0
256,2015-07-09,165.34,165.51,163.7,163.85,4199708.0,0.0,1.0,140.74117229275961,140.88588016314654,139.3451669549096,139.47285036995686,4199708.0,-7.0
257,2015-07-10,165.66,167.4,165.515,166.95,4538349.0,0.0,1.0,141.0135635781938,142.494691192742,140.89013627698142,142.11164094760022,4538349.0,-8.0
258,2015-07-13,167.93,169.89,167.52,169.38,4228963.0,0.0,1.0,142.94583925924238,144.61423588252654,142.59683792477983,144.18011227136589,4228963.0,3.0
259,2015-07-14,169.43,169.54,168.24,168.61,3025263.0,0.0,1.0,144.2226734097149,144.3163079140829,143.2097183170067,143.5246707407899,3025263.0,-1.0
260,2015-07-15,168.48,169.27,168.0,168.53,1998004.0,0.0,1.0,143.41401178108228,144.08647776699786,143.0054248529311,143.45657291943138,1998004.0,5.0
261,2015-07-16,169.47,171.09,169.16,171.0,3529874.0,0.0,1.0,144.2567223203942,145.63570320290458,143.99284326262986,145.55909315387623,3529874.0,-3.0
262,2015-07-17,170.33,172.52,170.1,172.51,4356391.0,0.0,1.0,144.9887738999985,146.8529517596885,144.79299266359268,146.84443953201867,4356391.0,5.0
263,2015-07-20,172.79,173.78,172.14,173.22,7335491.0,0.0,1.0,147.08278190677356,147.92549244608549,146.52948710823543,147.44880769657567,7335491.0,1.0
264,2015-07-21,164.34,166.35,162.02,163.07,13747503.0,0.0,1.0,139.88994952577792,141.6009072874112,137.91511270638028,138.8088966117111,13747503.0,3.0
265,2015-07-22,162.73,163.0695,159.7,160.35,7180385.0,0.0,1.0,138.51948087093731,138.80847100032764,135.94027588698268,136.4935706855208,7180385.0,3.0
266,2015-07-23,160.27,162.75,159.83,161.73,5034246.0,0.0,1.0,136.4254728641623,138.53650532627694,136.05093484669032,137.6682581039556,5034246.0,-5.0
267,2015-07-24,161.29,161.93,159.41,159.75,3777631.0,0.0,1.0,137.29372008648363,137.83850265735194,135.69342128455799,135.98283702533178,3777631.0,-10.0
268,2015-07-27,159.0,160.18,158.6,159.07,3706240.0,0.0,1.0,135.34441995009547,136.3488628151339,135.00393084330278,135.4040055437842,3706240.0,-2.0
269,2015-07-28,159.91,160.19,158.5,160.05,2720890.0,0.0,1.0,136.11903266804885,136.35737504280374,134.91880856660458,136.2382038554263,2720890.0,-2.0
270,2015-07-29,160.0,161.5,159.39,161.09,3378396.0,0.0,1.0,136.1956427170772,137.4724768675498,135.6763968292183,137.1234755330873,3378396.0,-8.0
271,2015-07-30,160.5,161.4,159.75,160.96,1994660.0,0.0,1.0,136.62125410056805,137.38735459085163,135.98283702533178,137.0128165733797,1994660.0,2.0
272,2015-07-31,161.4,162.06,160.63,161.99,3580226.0,0.0,1.0,137.38735459085163,137.94916161705956,136.7319130602757,137.88957602337086,3580226.0,7.0
273,2015-08-03,161.7,161.85,157.9,158.71,4615511.0,0.0,1.0,137.64272142094615,137.77040483599342,134.40807490641558,135.09756534767078,4615511.0,-3.0
274,2015-08-04,158.4,158.82,156.87,157.6,5260575.0,0.0,1.0,134.83368628990644,135.19119985203878,133.53131545642438,134.15270807632106,5260575.0,-4.0
275,2015-08-05,159.1,159.54,157.48,157.9,3463034.0,0.0,1.0,135.42954222679364,135.8040802442656,134.05056134428324,134.40807490641558,3463034.0,6.0
276,2015-08-06,157.13,157.54,156.18,156.32,3004487.0,1.3,1.0,134.86495696455887,135.21686068985304,134.0495702839993,134.16973253166069,3004487.0,-4.0
277,2015-08-07,155.89,156.25,154.335,155.12,3794897.0,0.0,1.0,133.80066277098632,134.10965140782994,132.46600352017566,133.13977040884856,3794897.0,-4.0
278,2015-08-10,156.77,157.4652,156.12,156.75,4613371.0,0.0,1.0,134.55596832771522,135.1526597175311,133.9980721778587,134.53880229233505,4613371.0,-7.0
279,2015-08-11,155.96,155.99,154.86,155.51,3167111.0,0.0,1.0,133.86074389481706,133.88649294788738,132.91661194890594,133.4745080987625,3167111.0,-2.0
280,2015-08-12,154.26,156.52,153.95,156.16,3624852.0,0.0,1.0,132.40163088749986,134.3413928854627,132.13555733910673,134.03240424861906,3624852.0,-7.0
281,2015-08-13,156.06,156.09,154.3171,155.07,2533318.0,0.0,1.0,133.94657407171806,133.97232312478837,132.45063991851035,133.09685532039805,2533318.0,-3.0
282,2015-08-14,155.0,156.21,154.58,155.75,3226434.0,0.0,1.0,133.03677419656734,134.0753193370696,132.67628745358311,133.68050052332492,3226434.0,-8.0
283,2015-08-17,155.2,156.69,154.7,156.31,2249554.0,0.0,1.0,133.20843455036936,134.48730418619442,132.77928366586428,134.16114951397057,2249554.0,1.0
284,2015-08-18,155.51,156.52,155.25,156.01,2018337.0,0.0,1.0,133.4745080987625,134.3413928854627,133.25134963881987,133.90365898326755,2018337.0,-10.0
285,2015-08-19,155.15,155.67,153.41,153.94,4205904.0,0.0,1.0,133.16551946191888,133.6118363818041,131.67207438384128,132.12697432141658,4205904.0,6.0
286,2015-08-20,152.74,153.91,152.5,152.66,4011514.0,0.0,1.0,131.09701219860452,132.1012252683463,130.89101977404206,131.0283480570837,4011514.0,2.0
287,2015-08-21,151.5,153.19,148.7,148.85,7360898.0,0.0,1.0,130.03271800503194,131.48324799465905,127.62947305180364,127.75821831715515,7360898.0,-5.0
288,2015-08-24,143.47,147.76,142.32,143.47,10186817.0,0.0,1.0,123.14055479988077,126.82266938893412,122.15350776551912,123.14055479988077,10186817.0,7.0
289,2015-08-25,146.94,147.11,140.62,140.96,7071869.0,0.0,1.0,126.11886193834586,126.26477323907757,120.69439475820194,120.98621735966536,7071869.0,4.0
290,2015-08-26,144.09,146.98,142.14,146.7,6197229.0,0.0,1.0,123.67270189666702,126.15319400910623,121.9990134470973,125.91286951378339,6197229.0,-10.0
291,2015-08-27,148.63,148.97,145.66,148.54,4975966.0,0.0,1.0,127.56939192797293,127.86121452943635,125.02023567401291,127.49214476876202,4975966.0,4.0
292,2015-08-28,147.75,148.2,147.18,147.98,4076211.0,0.0,1.0,126.81408637124404,127.20032216729858,126.32485436290828,127.01149577811636,4076211.0,8.0
293,2015-08-31,147.26,148.4,146.26,147.89,4093078.0,0.0,1.0,126.39351850442907,127.37198252110059,125.53521673541896,126.93424861890543,4093078.0,-9.0
294,2015-09-01,144.84,144.98,141.85,142.68,5271696.0,0.0,1.0,124.31642822342458,124.436590471086,121.75010593408436,122.46249640236276,5271696.0,8.0
295,2015-09-02,144.92,145.08,143.18,145.05,4251778.0,0.0,1.0,124.38509236494541,124.52242064798705,122.89164728686781,124.49667159491676,4251778.0,-3.0
296,2015-09-03,146.05,148.03,145.77,146.78,3603518.0,0.0,1.0,125.35497336392687,127.05441086656687,125.11464886860401,125.98153365530425,3603518.0,3.0
297,2015-09-04,144.57,145.4,143.32,143.7,4201068.0,0.0,1.0,124.08468674579187,124.79707721407028,123.01180953452923,123.33796420675309,4201068.0,1.0
298,2015-09-08,145.86,147.34,145.66,147.23,3933010.0,0.0,1.0,125.19189602781492,126.4621826459499,125.02023567401291,126.36776945135875,3933010.0,3.0
299,2015-09-09,148.74,149.04,144.85,145.05,3407761.0,0.0,1.0,127.66380512256407,127.92129565326708,124.32501124111471,124.49667159491676,3407761.0,-4.0
300,2015-09-10,145.85,147.16,144.51,146.2,3461658.0,0.0,1.0,125.18331301012482,126.30768832752807,124.03318863965126,125.48371862927836,3461658.0,-7.0
301,2015-09-11,145.91,147.5,145.67,147.37,3113953.0,0.0,1.0,125.23481111626543,126.5995109289915,125.028818691703,126.4879316990202,3113953.0,0.0
302,2015-09-14,147.37,147.37,145.41,145.65,3226747.0,0.0,1.0,126.4879316990202,126.4879316990202,124.80566023176037,125.01165265632281,3226747.0,-1.0
303,2015-09-15,146.6,147.93,145.76,147.53,2717060.0,0.0,1.0,125.82703933688241,126.96858068966586,125.10606585091392,126.6252599820618,2717060.0,9.0
304,2015-09-16,147.84,148.89,147.54,148.41,2799222.0,0.0,1.0,126.89133353045494,127.79255038791555,126.6338429997519,127.3805655387907,2799222.0,-7.0
305,2015-09-17,148.1,149.68,147.3,148.14,4002952.0,0.0,1.0,127.11449199039757,128.47060878543357,126.4278505751895,127.14882406115795,4002952.0,-4.0
306,2015-09-18,146.05,146.385,143.98,144.51,7975845.0,0.0,1.0,125.35497336392687,125.64250445654524,123.57828870207592,124.03318863965126,7975845.0,-9.0
307,2015-09-21,145.39,146.98,144.92,146.48,3824858.0,0.0,1.0,124.78849419638016,126.15319400910623,124.38509236494541,125.7240431246012,3824858.0,-4.0
308,2015-09-22,144.62,145.06,143.7699,144.43,3564015.0,0.0,1.0,124.12760183424238,124.50525461260685,123.39795950040691,123.96452449813049,3564015.0,-5.0
309,2015-09-23,144.21,144.57,142.75,143.66,2674225.0,0.0,1.0,123.77569810894823,124.08468674579187,122.52257752619349,123.30363213599269,2674225.0,-4.0
310,2015-09-24,142.6,145.07,141.95,144.41,3278207.0,0.0,1.0,122.39383226084196,124.51383763029692,121.83593611098536,123.94735846275026,3278207.0,8.0
311,2015-09-25,145.55,146.27,144.53,145.42,3474279.0,0.0,1.0,124.92582247942181,125.54379975310907,124.05035467503149,124.81424324945046,3474279.0,4.0
312,2015-09-28,144.42,145.38,142.47,142.52,4292421.0,0.0,1.0,123.95594148044034,124.77991117869007,122.28225303087065,122.32516811932116,4292421.0,8.0
313,2015-09-29,141.99,142.66,141.1501,142.47,4763509.0,0.0,1.0,121.8702681817458,122.44533036698256,121.14938052595421,122.28225303087065,4763509.0,-5.0
314,2015-09-30,143.69,145.71,143.66,144.97,3923866.0,0.0,1.0,123.32938118906296,125.0631507624634,123.30363213599269,124.42800745339592,3923866.0,8.0
315,2015-10-01,145.31,145.67,141.59,143.59,3880747.0,0.0,1.0,124.71983005485936,125.028818691703,121.52694747414176,123.24355101216196,3880747.0,-5.0
316,2015-10-02,141.05,144.59,140.56,144.58,3053928.0,0.0,1.0,121.06346451887629,124.10185278117208,120.64289665206131,124.09326976348198,3053928.0,-4.0
317,2015-10-05,145.82,149.8925,145.82,149.04,5131669.0,0.0,1.0,125.1575639570545,128.65299791134822,125.1575639570545,127.92129565326708,5131669.0,-1.0
318,2015-10-06,149.06,150.15,148.49,148.78,3018074.0,0.0,1.0,127.9384616886473,128.8740106168683,127.4492296803115,127.69813719332446,3018074.0,3.0
319,2015-10-07,150.04,150.73,148.8565,150.09,2989915.0,0.0,1.0,128.7795974222772,129.37182564289415,127.76379727865371,128.8225125107277,2989915.0,-7.0
320,2015-10-08,149.69,153.019,149.29,152.28,4794357.0,0.0,1.0,128.47919180312365,131.3364783921583,128.1358710955196,130.70219338485984,4794357.0,7.0
321,2015-10-09,152.46,153.14700000000002,151.27,152.39,3531107.0,0.0,1.0,130.85668770328164,131.4463410185916,129.83530859815963,130.79660657945095,3531107.0,6.0
322,2015-10-12,152.4,152.58,150.85,151.14,3227636.0,0.0,1.0,130.80518959714107,130.9596839155629,129.47482185517538,129.72372936818832,3227636.0,9.0
323,2015-10-13,150.78,150.78,149.18,149.62,3915707.0,0.0,1.0,129.41474073134466,129.41474073134466,128.0414579009285,128.41911067929294,3915707.0,6.0
324,2015-10-14,149.6,150.65,149.02,150.01,3352327.0,0.0,1.0,128.40194464391274,129.30316150137338,127.90412961788687,128.75384836920688,3352327.0,-5.0
325,2015-10-15,150.91,151.24,148.58,150.09,3476219.0,0.0,1.0,129.52631996131598,129.80955954508934,127.52647683952245,128.8225125107277,3476219.0,6.0
326,2015-10-16,150.45,151.2,149.26,150.39,3483599.0,0.0,1.0,129.13150114757133,129.77522747432891,128.1101220424493,129.08000304143073,3483599.0,-2.0
327,2015-10-19,149.85,149.97,148.38,149.22,7954684.0,0.0,1.0,128.61652008616522,128.71951629844648,127.3548164857204,128.0757899716889,7954684.0,-9.0
328,2015-10-20,142.49,142.88,140.27,140.64,16025591.0,0.0,1.0,122.29941906625083,122.63415675616478,120.3939891390484,120.71156079358214,16025591.0,-3.0
329,2015-10-21,140.25,142.66,139.3,140.92,7134526.0,0.0,1.0,120.37682310366819,122.44533036698256,119.5614364231086,120.95188528890495,7134526.0,-8.0
330,2015-10-22,141.74,145.07,141.62,144.09,5583076.0,0.0,1.0,121.65569273949328,124.51383763029692,121.55269652721205,123.67270189666702,5583076.0,2.0
331,2015-10-23,144.61,145.49,143.7,144.68,5370439.0,0.0,1.0,124.1190188165523,124.8743243732812,123.33796420675309,124.179099940383,5370439.0,6.0
332,2015-10-26,144.75,145.0,143.21,143.66,3489428.0,0.0,1.0,124.2391810642137,124.45375650646622,122.91739633993815,123.30363213599269,3489428.0,9.0
333,2015-10-27,143.51,143.83,137.33,137.86,15005072.0,0.0,1.0,123.17488687064116,123.44954343672441,117.87058193815868,118.32548187573404,15005072.0,-7.0
334,2015-10-28,137.92,141.23,137.5,140.83,8510027.0,0.0,1.0,118.37697998187464,121.21795883729808,118.0164932388904,120.87463812969408,8510027.0,6.0
335,2015-10-29,140.36,140.82,139.0201,140.55,3710245.0,0.0,1.0,120.47123629825931,120.86605511200396,119.32119775796266,120.63431363437124,3710245.0,-8.0
336,2015-10-30,140.44,141.33,139.9,140.08,3983990.0,0.0,1.0,120.53990043978013,121.30378901419913,120.07641748451465,120.23091180293648,3983990.0,-6.0
337,2015-11-02,140.5,140.5165,139.57,140.37,3822212.0,0.0,1.0,120.59139854592071,120.60556052510941,119.79317790074131,120.4798193159494,3822212.0,5.0
338,2015-11-03,140.02,142.8,139.9,141.88,4349317.0,0.0,1.0,120.17941369679588,122.565492614644,120.07641748451465,121.77585498715469,4349317.0,7.0
